paper_id,title,publication_date,journal,authors,citation_count,concepts
W2013442365,Deterministic Generation of Single Photons from One Atom Trapped in a Cavity,2004-03-01,N/A,"J. McKeever, A. Boca, A. D. Boozer, Ryan Miller, J. R. Buck, A. Kuzmich, H. J. Kimble",639,https://openalex.org/C159317903|Photon|0.8398484;https://openalex.org/C121332964|Physics|0.7255132;https://openalex.org/C58312451|Atom (system on chip)|0.6346468;https://openalex.org/C184779094|Atomic physics|0.5826144;https://openalex.org/C2781089630|Realization (probability)|0.5705702;https://openalex.org/C106978608|Wave packet|0.52383715;https://openalex.org/C74939445|Cavity quantum electrodynamics|0.5201321;https://openalex.org/C190269828|Optical cavity|0.50926006;https://openalex.org/C169699857|Quantum information|0.49307367;https://openalex.org/C68717125|Quantum optics|0.47717252;https://openalex.org/C2777288060|Single-photon source|0.45901552;https://openalex.org/C186468114|Quantum network|0.4447049;https://openalex.org/C84114770|Quantum|0.44193923;https://openalex.org/C163716315|Gaussian|0.41847643;https://openalex.org/C120665830|Optics|0.40813646;https://openalex.org/C62520636|Quantum mechanics|0.34874153;https://openalex.org/C520434653|Laser|0.2972412;https://openalex.org/C190474826|Open quantum system|0.1061002;https://openalex.org/C41008148|Computer science|0.076046556;https://openalex.org/C33923547|Mathematics|0.071754664;https://openalex.org/C105795698|Statistics|0.0;https://openalex.org/C149635348|Embedded system|0.0
W2802854313,Material platforms for spin-based photonic quantum technologies,2018-04-30,N/A,"Mete Atatüre, Dirk Englund, A. Nick Vamivakas, Sang‐Yun Lee, Jörg Wrachtrup",639,https://openalex.org/C89143813|Quantum sensor|0.7177178;https://openalex.org/C190463098|Quantum technology|0.68840563;https://openalex.org/C186468114|Quantum network|0.5925609;https://openalex.org/C169699857|Quantum information|0.557798;https://openalex.org/C22984246|Quantum imaging|0.5138219;https://openalex.org/C84114770|Quantum|0.4994967;https://openalex.org/C71191651|Quantum nanoscience|0.49816394;https://openalex.org/C20788544|Photonics|0.4717867;https://openalex.org/C68717125|Quantum optics|0.46097696;https://openalex.org/C5320026|Quantum information science|0.45490772;https://openalex.org/C58053490|Quantum computer|0.45364097;https://openalex.org/C190474826|Open quantum system|0.4358654;https://openalex.org/C49040817|Optoelectronics|0.43407774;https://openalex.org/C121040770|Quantum entanglement|0.41214862;https://openalex.org/C121332964|Physics|0.4003761;https://openalex.org/C192562407|Materials science|0.36317432;https://openalex.org/C171250308|Nanotechnology|0.3574328;https://openalex.org/C62520636|Quantum mechanics|0.18940482
W2028558275,Integrated multimode interferometers with arbitrary designs for photonic boson sampling,2013-05-24,N/A,"Andrea Crespi, Roberto Osellame, Roberta Ramponi, Daniel J. Brod, Ernesto F. Galvão, Nicolò Spagnolo, Chiara Vitelli, Enrico Maiorino, Paolo Mataloni, Fabio Sciarrino",632,https://openalex.org/C166689943|Interferometry|0.8240689;https://openalex.org/C23576306|Astronomical interferometer|0.7770091;https://openalex.org/C159317903|Photon|0.68028796;https://openalex.org/C20788544|Photonics|0.66381323;https://openalex.org/C121332964|Physics|0.6573198;https://openalex.org/C32022120|Interference (communication)|0.5792712;https://openalex.org/C84114770|Quantum|0.5400207;https://openalex.org/C101645829|Multi-mode optical fiber|0.523962;https://openalex.org/C89143813|Quantum sensor|0.5136635;https://openalex.org/C22984246|Quantum imaging|0.4857388;https://openalex.org/C120665830|Optics|0.46569288;https://openalex.org/C68717125|Quantum optics|0.45820215;https://openalex.org/C190463098|Quantum technology|0.43682614;https://openalex.org/C41008148|Computer science|0.35795012;https://openalex.org/C58053490|Quantum computer|0.32525468;https://openalex.org/C186468114|Quantum network|0.29505378;https://openalex.org/C194232370|Optical fiber|0.20898753;https://openalex.org/C62520636|Quantum mechanics|0.19269049;https://openalex.org/C190474826|Open quantum system|0.1647375;https://openalex.org/C76155785|Telecommunications|0.11422917;https://openalex.org/C127162648|Channel (broadcasting)|0.0
W2254754114,Progress towards practical quantum variational algorithms,2015-10-02,N/A,"Dave Wecker, Matthew B. Hastings, Matthias Troyer",632,https://openalex.org/C137019171|Quantum algorithm|0.7117032;https://openalex.org/C121332964|Physics|0.68570143;https://openalex.org/C51003876|Quantum error correction|0.67374283;https://openalex.org/C124148022|Quantum circuit|0.6614489;https://openalex.org/C58053490|Quantum computer|0.6147523;https://openalex.org/C84114770|Quantum|0.5119973;https://openalex.org/C186468114|Quantum network|0.5027981;https://openalex.org/C130979935|Ansatz|0.49445844;https://openalex.org/C62520636|Quantum mechanics|0.48753902;https://openalex.org/C130787639|Hamiltonian (control theory)|0.4666315;https://openalex.org/C203087015|Qubit|0.44577244;https://openalex.org/C11255438|Quantum process|0.43601432;https://openalex.org/C192122513|Quantum phase estimation algorithm|0.43444842;https://openalex.org/C58849907|Quantum gate|0.42735705;https://openalex.org/C43682372|Quantum operation|0.4192757;https://openalex.org/C190474826|Open quantum system|0.4190672;https://openalex.org/C121864883|Statistical physics|0.41882738;https://openalex.org/C15184713|Quantum dynamics|0.24178946;https://openalex.org/C33923547|Mathematics|0.110886514;https://openalex.org/C126255220|Mathematical optimization|0.0
W2059883104,Generation of optical ‘Schrödinger cats’ from photon number states,2007-08-15,N/A,"Alexei Ourjoumtsev, Hyunseok Jeong, Rosa Tualle-Brouri, Philippe Grangier",631,https://openalex.org/C121332964|Physics|0.7651352;https://openalex.org/C62520636|Quantum mechanics|0.61240315;https://openalex.org/C55615164|Quantum superposition|0.589493;https://openalex.org/C15706264|Quantum state|0.5494246;https://openalex.org/C151077058|Wigner distribution function|0.53280854;https://openalex.org/C84114770|Quantum|0.5276025;https://openalex.org/C159317903|Photon|0.525798;https://openalex.org/C194800363|Schrödinger's cat|0.52225953;https://openalex.org/C91717678|Quantum teleportation|0.49494404;https://openalex.org/C68717125|Quantum optics|0.46721613;https://openalex.org/C152026323|Coherent states|0.45661917;https://openalex.org/C22984246|Quantum imaging|0.44246218;https://openalex.org/C190463098|Quantum technology|0.38740286;https://openalex.org/C169699857|Quantum information|0.38312528;https://openalex.org/C190474826|Open quantum system|0.35467073;https://openalex.org/C186468114|Quantum network|0.32777965
W2017828004,Pulsed Energy-Time Entangled Twin-Photon Source for Quantum Communication,1999-03-22,N/A,"J. Brendel, Nicolas Gisin, Wolfgang Tittel, Hugo Zbinden",630,https://openalex.org/C121332964|Physics|0.771046;https://openalex.org/C121040770|Quantum entanglement|0.71879065;https://openalex.org/C91717678|Quantum teleportation|0.67995477;https://openalex.org/C159317903|Photon|0.5849328;https://openalex.org/C203103908|Spontaneous parametric down-conversion|0.5698321;https://openalex.org/C186468114|Quantum network|0.52249676;https://openalex.org/C5320026|Quantum information science|0.4939652;https://openalex.org/C104434177|Photon entanglement|0.4767412;https://openalex.org/C187486625|Quantum channel|0.46530563;https://openalex.org/C144901912|Quantum cryptography|0.4573315;https://openalex.org/C62520636|Quantum mechanics|0.4428819;https://openalex.org/C84114770|Quantum|0.33778802;https://openalex.org/C169699857|Quantum information|0.33492416
W2097527197,Quantum error correction for beginners,2013-06-20,N/A,"Simon J. Devitt, William J. Munro, Kae Nemoto",626,https://openalex.org/C51003876|Quantum error correction|0.7509017;https://openalex.org/C58053490|Quantum computer|0.69126374;https://openalex.org/C169699857|Quantum information|0.53082985;https://openalex.org/C41008148|Computer science|0.5174299;https://openalex.org/C84114770|Quantum|0.5067218;https://openalex.org/C113775141|Computer engineering|0.4884976;https://openalex.org/C103088060|Error detection and correction|0.48622075;https://openalex.org/C121332964|Physics|0.48464352;https://openalex.org/C5320026|Quantum information science|0.47500026;https://openalex.org/C137019171|Quantum algorithm|0.45110974;https://openalex.org/C41241483|Quantum capacity|0.44053108;https://openalex.org/C190463098|Quantum technology|0.41730583;https://openalex.org/C80444323|Theoretical computer science|0.39587408;https://openalex.org/C186468114|Quantum network|0.39295134;https://openalex.org/C190474826|Open quantum system|0.365328;https://openalex.org/C11413529|Algorithm|0.30577993;https://openalex.org/C62520636|Quantum mechanics|0.22128096;https://openalex.org/C121040770|Quantum entanglement|0.08346829
W2008924194,Optically addressable nuclear spins in a solid with a six-hour coherence time,2015-01-01,N/A,"Manjin Zhong, Morgan P. Hedges, Rose L. Ahlefeldt, John G. Bartholomew, Sarah E. Beavan, Sven Wittig, Jevon J. Longdell, Matthew J. Sellars",620,https://openalex.org/C121332964|Physics|0.65183854;https://openalex.org/C5320026|Quantum information science|0.5487266;https://openalex.org/C122527463|Quantum decoherence|0.49630672;https://openalex.org/C89143813|Quantum sensor|0.49439955;https://openalex.org/C169699857|Quantum information|0.48005614;https://openalex.org/C187486625|Quantum channel|0.46813902;https://openalex.org/C121040770|Quantum entanglement|0.45103014;https://openalex.org/C2781181686|Coherence (philosophical gambling strategy)|0.44741386;https://openalex.org/C159317903|Photon|0.4350078;https://openalex.org/C15706264|Quantum state|0.43392923;https://openalex.org/C47091857|Coherence time|0.42336443;https://openalex.org/C186468114|Quantum network|0.41706303;https://openalex.org/C62520636|Quantum mechanics|0.37483203;https://openalex.org/C84114770|Quantum|0.3421155
W2084371989,Photonic Boson Sampling in a Tunable Circuit,2012-12-21,N/A,"Matthew A. Broome, Alessandro Fedrizzi, Saleh Rahimi-Keshari, Justin Dove, Scott Aaronson, Timothy C. Ralph, A. G. White",620,https://openalex.org/C140058369|Quantum walk|0.8078115;https://openalex.org/C41008148|Computer science|0.63787186;https://openalex.org/C58053490|Quantum computer|0.6373498;https://openalex.org/C84114770|Quantum|0.58393174;https://openalex.org/C186468114|Quantum network|0.496455;https://openalex.org/C137019171|Quantum algorithm|0.44744354;https://openalex.org/C80444323|Theoretical computer science|0.39296454;https://openalex.org/C121332964|Physics|0.31297955;https://openalex.org/C62520636|Quantum mechanics|0.2974006
W2107268569,A quantum network of clocks,2014-06-13,N/A,"P. Kómár, E. M. Kessler, Michael Bishof, Liang Jiang, Anders S. Sørensen, Jun Ye, Mikhail D. Lukin",618,https://openalex.org/C186468114|Quantum network|0.61352354;https://openalex.org/C95013731|Quantum metrology|0.5819313;https://openalex.org/C121332964|Physics|0.5338745;https://openalex.org/C196597080|Atomic clock|0.5223609;https://openalex.org/C169699857|Quantum information|0.471012;https://openalex.org/C5320026|Quantum information science|0.46064785;https://openalex.org/C60229501|Global Positioning System|0.44491333;https://openalex.org/C41008148|Computer science|0.4382651;https://openalex.org/C2781089630|Realization (probability)|0.4364339;https://openalex.org/C84114770|Quantum|0.3909249;https://openalex.org/C120314980|Distributed computing|0.37097794;https://openalex.org/C76155785|Telecommunications|0.20860702;https://openalex.org/C62520636|Quantum mechanics|0.15487367;https://openalex.org/C121040770|Quantum entanglement|0.14987335;https://openalex.org/C105795698|Statistics|0.0;https://openalex.org/C33923547|Mathematics|0.0
W3216297445,Probing topological spin liquids on a programmable quantum simulator,2021-12-02,N/A,"Giulia Semeghini, Harry Levine, Alexander Keesling, Sepehr Ebadi, Tout T. Wang, Dolev Bluvstein, Ruben Verresen, Hannes Pichler, M. W. Kalinowski, Rhine Samajdar, Ahmed Omran, Subir Sachdev, Ashvin Vishwanath, Markus Greiner, Vladan Vuletić, Mikhail D. Lukin",617,https://openalex.org/C161166931|Quantum simulator|0.76038766;https://openalex.org/C121332964|Physics|0.663033;https://openalex.org/C45646460|Topological order|0.66164833;https://openalex.org/C199793620|Topological degeneracy|0.6194969;https://openalex.org/C58053490|Quantum computer|0.5985886;https://openalex.org/C116225407|Rydberg atom|0.5856548;https://openalex.org/C108205863|Quantum spin liquid|0.5609501;https://openalex.org/C121040770|Quantum entanglement|0.5555181;https://openalex.org/C184720557|Topology (electrical circuits)|0.5416288;https://openalex.org/C80891386|Quantum phases|0.53979117;https://openalex.org/C84114770|Quantum|0.5321348;https://openalex.org/C84883863|Toric code|0.51407635;https://openalex.org/C186468114|Quantum network|0.4990139;https://openalex.org/C190463098|Quantum technology|0.45771757;https://openalex.org/C169699857|Quantum information|0.42319146;https://openalex.org/C42704618|Spin (aerodynamics)|0.41545713;https://openalex.org/C92542899|Symmetry protected topological order|0.4053113;https://openalex.org/C62520636|Quantum mechanics|0.3860485;https://openalex.org/C72190298|Quantum phase transition|0.33995944;https://openalex.org/C190474826|Open quantum system|0.31536114;https://openalex.org/C70747811|Rydberg formula|0.14839071;https://openalex.org/C21690051|Spin polarization|0.07647076;https://openalex.org/C33923547|Mathematics|0.07035884;https://openalex.org/C145148216|Ion|0.0;https://openalex.org/C114614502|Combinatorics|0.0;https://openalex.org/C97355855|Thermodynamics|0.0;https://openalex.org/C198291218|Ionization|0.0;https://openalex.org/C147120987|Electron|0.0
W1962752774,Quantum-inspired genetic algorithms,2002-12-24,N/A,"A. Narayanan, Matthew Moore",616,https://openalex.org/C58053490|Quantum computer|0.6186013;https://openalex.org/C41008148|Computer science|0.5958619;https://openalex.org/C62641251|Quantum sort|0.5507171;https://openalex.org/C137019171|Quantum algorithm|0.5388313;https://openalex.org/C80444323|Theoretical computer science|0.5002465;https://openalex.org/C84114770|Quantum|0.4798436;https://openalex.org/C36503486|Domain (mathematical analysis)|0.4469416;https://openalex.org/C159149176|Evolutionary algorithm|0.44518512;https://openalex.org/C547195049|Terminology|0.42953664;https://openalex.org/C11413529|Algorithm|0.4241306;https://openalex.org/C154945302|Artificial intelligence|0.30867642;https://openalex.org/C33923547|Mathematics|0.29356784;https://openalex.org/C186468114|Quantum network|0.24801591;https://openalex.org/C62520636|Quantum mechanics|0.16250694;https://openalex.org/C121332964|Physics|0.123648316;https://openalex.org/C138885662|Philosophy|0.062194854;https://openalex.org/C134306372|Mathematical analysis|0.0;https://openalex.org/C41895202|Linguistics|0.0
